path,rosetta_sc,msms_sc,hybrid_sc,msms_nta,hybrid_nta,used_sphere_fallback
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0008/seq_0008_model_0.pdb,0.692,0.5360121130943298,0.5360121130943298,6416,6416,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0105/seq_0105_model_0.pdb,0.638,0.4594034105539322,0.4594034105539322,8054,8054,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_1250/seq_1250_model_0.pdb,0.671,0.48538507521152496,0.48538507521152496,7157,7157,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0542/seq_0542_model_0.pdb,0.649,0.4416326731443405,0.4416326731443405,8909,8909,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_1159/seq_1159_model_0.pdb,0.659,0.4371475875377655,0.4371475875377655,7090,7090,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0912/seq_0912_model_0.pdb,0.636,0.4198986887931824,0.4198986887931824,8642,8642,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0886/seq_0886_model_0.pdb,0.523,0.37115857005119324,0.37115857005119324,4748,4748,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0295/seq_0295_model_0.pdb,0.678,0.4854820966720581,0.4854820966720581,7041,7041,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_1320/seq_1320_model_0.pdb,0.746,0.5177072882652283,0.5177072882652283,7648,7648,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0178/seq_0178_model_0.pdb,0.697,0.5028384029865265,0.5028384029865265,7894,7894,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0445/seq_0445_model_0.pdb,0.753,0.5706764757633209,0.5706764757633209,5891,5891,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_1054/seq_1054_model_0.pdb,0.747,0.5474498271942139,0.5474498271942139,6886,6886,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_1029/seq_1029_model_0.pdb,0.723,0.49807775020599365,0.49807775020599365,7379,7379,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0196/seq_0196_model_0.pdb,0.715,0.5139738321304321,0.5139738321304321,8420,8420,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0548/seq_0548_model_0.pdb,0.788,0.5945835113525391,0.5945835113525391,6715,6715,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0301/seq_0301_model_0.pdb,0.646,0.46581077575683594,0.46581077575683594,8420,8420,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0868/seq_0868_model_0.pdb,0.67,0.4786981791257858,0.4786981791257858,7291,7291,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_1124/seq_1124_model_0.pdb,0.59,0.38069581985473633,0.38069581985473633,8786,8786,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0432/seq_0432_model_0.pdb,0.649,0.4249815046787262,0.4249815046787262,7570,7570,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0398/seq_0398_model_0.pdb,0.676,0.45411060750484467,0.45411060750484467,9031,9031,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0075/seq_0075_model_0.pdb,0.688,0.5254995822906494,0.5254995822906494,5590,5590,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0641/seq_0641_model_0.pdb,0.691,0.5331727564334869,0.5331727564334869,7200,7200,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0002/seq_0002_model_0.pdb,0.691,0.4740779548883438,0.4740779548883438,8051,8051,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_1215/seq_1215_model_0.pdb,0.704,0.48595182597637177,0.48595182597637177,6599,6599,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0827/seq_0827_model_0.pdb,0.603,0.45095424354076385,0.45095424354076385,6705,6705,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0507/seq_0507_model_0.pdb,0.647,0.5389634668827057,0.5389634668827057,6638,6638,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0731/seq_0731_model_0.pdb,0.629,0.4303780049085617,0.4303780049085617,8123,8123,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0030/seq_0030_model_0.pdb,0.605,0.41394221782684326,0.41394221782684326,7861,7861,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0140/seq_0140_model_0.pdb,0.528,0.3866358995437622,0.3866358995437622,5778,5778,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0499/seq_0499_model_0.pdb,0.73,0.515529215335846,0.515529215335846,7944,7944,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0957/seq_0957_model_0.pdb,0.712,0.5346737504005432,0.5346737504005432,8082,8082,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0636/seq_0636_model_0.pdb,0.703,0.4951970875263214,0.4951970875263214,6325,6325,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0376/seq_0376_model_0.pdb,0.699,0.494952455163002,0.494952455163002,7094,7094,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0137/seq_0137_model_0.pdb,0.718,0.5928895473480225,0.5928895473480225,7177,7177,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0604/seq_0604_model_0.pdb,0.662,0.5038581490516663,0.5038581490516663,7252,7252,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0206/seq_0206_model_0.pdb,0.669,0.46582506597042084,0.46582506597042084,7763,7763,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0850/seq_0850_model_0.pdb,0.645,0.44156844913959503,0.44156844913959503,7678,7678,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0047/seq_0047_model_0.pdb,0.538,0.36346082389354706,0.36346082389354706,7748,7748,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0392/seq_0392_model_0.pdb,0.692,0.4907374531030655,0.4907374531030655,7476,7476,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0594/seq_0594_model_0.pdb,0.712,0.5281230956315994,0.5281230956315994,7847,7847,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_1023/seq_1023_model_0.pdb,0.658,0.46996523439884186,0.46996523439884186,7921,7921,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0249/seq_0249_model_0.pdb,0.661,0.44433338940143585,0.44433338940143585,7535,7535,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0333/seq_0333_model_0.pdb,0.667,0.4724220931529999,0.4724220931529999,6466,6466,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_1066/seq_1066_model_0.pdb,0.583,0.41791924834251404,0.41791924834251404,5774,5774,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0271/seq_0271_model_0.pdb,0.717,0.5053237080574036,0.5053237080574036,8964,8964,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0774/seq_0774_model_0.pdb,0.559,0.36004044115543365,0.36004044115543365,8658,8658,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0679/seq_0679_model_0.pdb,0.684,0.47747722268104553,0.47747722268104553,7782,7782,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0493/seq_0493_model_0.pdb,0.641,0.4434151351451874,0.4434151351451874,7564,7564,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0697/seq_0697_model_0.pdb,0.639,0.4829224944114685,0.4829224944114685,7653,7653,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0344/seq_0344_model_0.pdb,0.628,0.4238608181476593,0.4238608181476593,8259,8259,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0901/seq_0901_model_0.pdb,0.679,0.4781523197889328,0.4781523197889328,8045,8045,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_1286/seq_1286_model_0.pdb,0.735,0.5401226580142975,0.5401226580142975,7276,7276,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0920/seq_0920_model_0.pdb,0.671,0.4746323972940445,0.4746323972940445,6594,6594,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0746/seq_0746_model_0.pdb,0.688,0.4840836822986603,0.4840836822986603,7014,7014,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_1312/seq_1312_model_0.pdb,0.711,nan,0.6001152694225311,0,173,1
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_1268/seq_1268_model_0.pdb,0.746,0.5576494932174683,0.5576494932174683,6733,6733,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_1161/seq_1161_model_0.pdb,0.717,0.5345461666584015,0.5345461666584015,6912,6912,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_1153/seq_1153_model_0.pdb,0.638,0.4516555070877075,0.4516555070877075,7079,7079,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_1344/seq_1344_model_0.pdb,0.695,0.5043242424726486,0.5043242424726486,6955,6955,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0625/seq_0625_model_0.pdb,0.642,0.4375963807106018,0.4375963807106018,8580,8580,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0570/seq_0570_model_0.pdb,0.675,0.47116903960704803,0.47116903960704803,8063,8063,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0709/seq_0709_model_0.pdb,0.575,0.38489609956741333,0.38489609956741333,6988,6988,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_1011/seq_1011_model_0.pdb,0.712,0.47647354006767273,0.47647354006767273,8785,8785,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0400/seq_0400_model_0.pdb,0.589,0.40272924304008484,0.40272924304008484,7921,7921,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_1088/seq_1088_model_0.pdb,0.714,0.5037586688995361,0.5037586688995361,7707,7707,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0703/seq_0703_model_0.pdb,0.716,0.5531076192855835,0.5531076192855835,7109,7109,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_1318/seq_1318_model_0.pdb,0.722,0.5049449056386948,0.5049449056386948,8123,8123,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0790/seq_0790_model_0.pdb,0.741,0.5527604818344116,0.5527604818344116,7085,7085,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0673/seq_0673_model_0.pdb,0.677,0.48862220346927643,0.48862220346927643,7341,7341,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0477/seq_0477_model_0.pdb,0.748,0.5272403657436371,0.5272403657436371,8915,8915,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0976/seq_0976_model_0.pdb,0.669,0.5257087349891663,0.5257087349891663,7622,7622,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_1262/seq_1262_model_0.pdb,0.654,0.28790582716464996,0.6151116788387299,365,176,1
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0413/seq_0413_model_0.pdb,0.713,0.48778799176216125,0.48778799176216125,8581,8581,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0728/seq_0728_model_0.pdb,0.687,0.47895869612693787,0.47895869612693787,8715,8715,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_1185/seq_1185_model_0.pdb,0.688,0.4891909658908844,0.4891909658908844,7297,7297,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0088/seq_0088_model_0.pdb,0.586,0.3917994201183319,0.3917994201183319,7057,7057,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_1339/seq_1339_model_0.pdb,0.658,0.46974536776542664,0.46974536776542664,7042,7042,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0871/seq_0871_model_0.pdb,0.756,0.5688715577125549,0.5688715577125549,6588,6588,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_1082/seq_1082_model_0.pdb,0.6,0.3926069736480713,0.3926069736480713,8406,8406,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0185/seq_0185_model_0.pdb,0.68,0.49851734936237335,0.49851734936237335,7291,7291,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0066/seq_0066_model_0.pdb,0.682,0.4958271086215973,0.4958271086215973,8312,8312,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_1234/seq_1234_model_0.pdb,0.666,0.4702017158269882,0.4702017158269882,7346,7346,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0456/seq_0456_model_0.pdb,0.561,0.3956957906484604,0.3956957906484604,6448,6448,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0339/seq_0339_model_0.pdb,0.676,0.0,0.6044487059116364,358,210,1
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0082/seq_0082_model_0.pdb,0.59,0.4081176370382309,0.4081176370382309,7275,7275,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0526/seq_0526_model_0.pdb,0.665,0.4346334934234619,0.4346334934234619,7859,7859,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0116/seq_0116_model_0.pdb,0.623,0.411087766289711,0.411087766289711,8389,8389,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0551/seq_0551_model_0.pdb,0.595,0.4162522703409195,0.4162522703409195,8057,8057,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_1333/seq_1333_model_0.pdb,0.703,0.5008442103862762,0.5008442103862762,8368,8368,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_1301/seq_1301_model_0.pdb,0.719,0.5397365987300873,0.5397365987300873,7470,7470,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0992/seq_0992_model_0.pdb,0.703,0.5088969022035599,0.5088969022035599,7703,7703,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0381/seq_0381_model_0.pdb,0.659,0.43550610542297363,0.43550610542297363,7910,7910,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0998/seq_0998_model_0.pdb,0.635,0.4829321354627609,0.4829321354627609,7027,7027,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0234/seq_0234_model_0.pdb,0.687,0.48710523545742035,0.48710523545742035,6516,6516,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_1140/seq_1140_model_0.pdb,0.765,0.5826283395290375,0.5826283395290375,7576,7576,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0312/seq_0312_model_0.pdb,0.696,0.5274278819561005,0.5274278819561005,6856,6856,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0652/seq_0652_model_0.pdb,0.702,0.5055672526359558,0.5055672526359558,8166,8166,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_1243/seq_1243_model_0.pdb,0.646,0.45673003792762756,0.45673003792762756,7002,7002,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_1137/seq_1137_model_0.pdb,0.7,0.5255884528160095,0.5255884528160095,6784,6784,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0262/seq_0262_model_0.pdb,0.609,0.3937416821718216,0.3937416821718216,8294,8294,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0318/seq_0318_model_0.pdb,0.659,0.4840812385082245,0.4840812385082245,7469,7469,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0029/seq_0029_model_0.pdb,0.728,0.5246275663375854,0.5246275663375854,7442,7442,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0286/seq_0286_model_0.pdb,0.591,0.3946109712123871,0.3946109712123871,8748,8748,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_1116/seq_1116_model_0.pdb,0.623,0.43125206232070923,0.43125206232070923,8461,8461,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_1249/seq_1249_model_0.pdb,0.752,0.5351631045341492,0.5351631045341492,7026,7026,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0849/seq_0849_model_0.pdb,0.685,0.4814135432243347,0.4814135432243347,7782,7782,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_1030/seq_1030_model_0.pdb,0.615,0.4208217263221741,0.4208217263221741,8379,8379,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0268/seq_0268_model_0.pdb,0.687,0.46632951498031616,0.46632951498031616,7850,7850,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0806/seq_0806_model_0.pdb,0.681,0.521906167268753,0.521906167268753,5610,5610,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0161/seq_0161_model_0.pdb,0.739,0.5430282056331635,0.5430282056331635,6864,6864,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_1295/seq_1295_model_0.pdb,0.697,0.46519285440444946,0.46519285440444946,8154,8154,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0365/seq_0365_model_0.pdb,0.582,0.4148738235235214,0.4148738235235214,7502,7502,0
/nfs/polizzi/bfry/programs/CARPdock/apixaban_ntf2_screen/boltz_results_selected_poses_laser_boltz_inputs/predictions/seq_0023/seq_0023_model_0.pdb,0.697,0.4896741509437561,0.4896741509437561,7904,7904,0
